ID,comments,rating,votes
3061838815,让人想起饮食男女，又有些海街日记，但终归还是差口气,3,0
2727864188,好喜欢这种东方家庭片啊，大家都在憋着一股劲。不管怎么样，湾湾都要承认，同根同源，她们真的很Chinese。,4,0
2841863013,很像花椒之味，实在欣赏不了谢盈萱的演技，永远是一个样子,3,0
2727062607,3.5，质感很好，看到最后还挺治愈的，但是觉得内容塞的有点多，有些地方有点散和冗长，有时候感觉像低配版《海街日记》，特别是二姐不肯吃糖那段。,4,1
2736210474,不得不承认台湾人这种带点日式感但又受到一些宗教影响的感觉（我在说什么）真的在我心里无法被超越。导演太会拍了，陈淑芳和谢盈萱也太会演了。我起码有停下来爆哭十次不止（默默流泪没数），就真的很吃这一套。,5,0
2726523104,非常平庸，里头有太多经典家庭电影的桥段拼贴，甚至本质上就是一个台湾乡土剧，不明白怎么会评价辣么高。,3,0
2842399122,也太刻意了点 (大姐线好评 计程车卡拉OK好评),3,0
2762126043,很舒服的家庭电影，适合下雪天窝在被子里看。4个女人一台戏，各个演技都很好，演出了人生百味。,4,0
2764606586,3.5，难念的经。平淡，缓慢，充满误解，但有善意和烟火气。“吞风吻雨葬落日未曾彷徨。”,3,0
3164034874,台湾很多家庭片都很不错,4,0
2735887715,妈妈放下了和解了，让蔡小姐去参加葬礼，独自在出租车上唱着歌，直到身边出现了老伴。好喜欢这细腻的结尾，歌声也很动听，“清风拂面，泪珠滴落，无论花开花谢都充满芬香”。,3,0
2729250341,酸甜苦辣，有滋有味，拍得真好，演得精彩。身在福建看台湾家庭影像，共鸣更深了一层。有一场年轻的母亲目睹海边葬礼的戏和是枝裕和《幻之光》里的葬礼戏很像，影片整体氛围也略有相似，以及四个姐妹的配置和《海街日记》也有相通之处。,4,0
2761120326,这般清滋味,4,0
3212668718,渣男除了帮老婆背了个黑锅还做了啥，就配洗白了？,2,0
2609240258,是否女人永远不要多问，她最好永远天真，为她所爱的人？,3,1
2600750317,对男性角色做减法让故事显得寡淡，但淑芳仅凭一人功力把叙事说服力从二流文学径直推上一个台阶，看完就知道为什么海街对我来说那么缥缈，文化底色真的很难左右。我太想念台南了，太想念了。,4,0
2735325265,无法忍受一个女人要为这样的男人做这么多牺牲.放下也是成全.老太演的很自然,3,1
2772188277,丁宁，陈淑芳。,5,0
2727421758,台湾电影2020年是爆发的一年，金马奖在没有X X参与的情况下，越来越好，华语之光。,5,2
2729605268,又是做菜又是葬礼还多人物，开局凌乱了，从整个故事来看，还是以葬礼为核心，开头应该分清叙事要旨,2,0
2762026872,很好地完成了台湾家庭剧的传统,4,0
3187093015,有那么多情感在里面 是不是家庭的恩怨最后都要靠死来和解,4,0
2825848077,这就是一个给渣男洗白的故事，给出高分的人别装B了。,1,3
3158671796,人真的很奇怪，明明知道对自己有害的，还是会去做。,4,0
2789072476,阿嬷的青春里是那么不易，守而不得，到最后的爱是手放开。,3,0
2730320693,人生海海，常伴孤味。尾收得很棒，故事展开得也很舒服。陈淑芳和谢颖萱的表演撑起女性群戏。与短评里提到的很多部电影非常相似的桥段和设计，给故事和观感里参杂了一丝丝不自然。,4,0
2819832753,陈升是谁：(,4,0
2610303186,家庭三代的群像精准又戳心，寿宴与丧礼缝合成醇厚的老酒。虾卷在油锅里翻滚，一如烟火熏呛的人生。她曾拎菜刀、守故乡、盖印章、洗月光，也曾一身孤勇，低声吟唱。青春的明眸皓齿，流淌到女儿们身上，各自倒映着母亲的侧影一方。生前未曾久伴，身后亦要放下。红尘里的痴缠怨怼，不过便是一幕幕相聚别离。,5,3
2776804507,#孤味#中国人念佛，拜道，尊儒，所以信缘分，能隐忍，讲中庸。很多人，一辈子都是在为自己觉得最重要的人而活，什么苦痛都可以承受，很多事情都不会说出口，人生的注解就是一个委屈。电影借着一个男人的葬礼，用一群女人的视角，把一个家庭的包袱拆开来，再带入到每一个观影者的心里去。,5,2
2773269195,又来了，对爹的不负责任和始乱终弃无限宽容同情，妈独自把孩子抚养成人，还得被迫学习“放下”。要不是演员好，真的一星都不配,2,0
3165847776,把个出轨的故事讲的还那么清新脱俗…,2,0
2750479923,（2021.2.16）表演大过一切的电影，选角也出色：孙可芳和谢盈萱很像姐妹，金马影后陈淑芳也完全就是那个固执的老太太。小岛的年度票房冠军已经是一部男性角色缺位的女人电影，李焕英加油。,3,0
3181910989,台味儿很重的家长里短，看倒是不难看啦，但是看完之后就会在想，啥呀这是。。。反正我也不能理解70岁的阿嬷还对感情这么执着干哈，还有孩子对出轨欠债老爸的理解也很莫名其妙。,2,0
2728967553,"同是说姐妹母女，比海街更有中国味。
恩怨往昔，人情过往，最后只是放下。
每个角色的心绪都很精彩。如果能再精简一点点，就是满分了。
谢盈萱厉害。",4,0
2567359203,全女班主演不等于女性主义视角，好像没有那个早已缺席的男人，家庭里各年龄段的女性心灵就永远得不到圆满，是对女性人生非常老旧落后的理解。,2,1
3182280834,台湾的家庭在撕裂中还有温情脉脉，而我们的家庭故事里只有性别对立，除了愤怒还是愤怒，电影里愤怒了还不过瘾，电影外继续发泄愤怒。这真是一块革命的土地啊。,4,0
2737621188,有些细节蛮动人的，可是比起杨德昌和侯孝贤，李安，这些都是前人表达过得吧。,3,0
2767196292,《海街日记》的感觉。那些故事不是当事人真的经历谁也无法评判。,4,0
2742076738,没有字幕你们是怎么看的？,4,0
2737730822,台味海街，家事扯不清干脆道不明，一众鲜活的人物，纸糊的男性，分明的女人，灵堂之争挺有趣的，心经还需要照着念？,3,0
2772663529,湾湾电影现在太细腻，记得去年也是元旦在家看阳光普照也是一个爆哭。谢盈萱太好了，看谢盈萱就好像她会带入你到她的角色里去，哭和笑都变得合理了。好吧，我不想忘记你，在漫长时光里，是我没和自己和解，再和你唱最后一首歌。,5,0
2792250469,看懂了剧情，但意外没有共情……,3,0
2729628155,《别人的》好听到哭，可徐若瑄在豆瓣依然没有词条。林小姐那声“蔡小姐”一下子就戳中了，女人的心女人怎么会不明了，到最后在离婚书上写下的一笔一画，都是在和自己和解。好像女人最后也只能靠女人来成全，都是因为那一点爱。（可能是没什么期待看完之后感觉感情太浓烈了，母女戏份也是在日常生活中完全看不到的那种，这电影里的每一种情感都很戳我。,5,0
2803490741,与他人和解或与自己和解，都需要反省和勇气；三代女性的现代故事,5,0
2779301093,清官难断家务事,3,0
2731695210,像看了几集八点档。留白太少。,3,0
2765981905,好冗长……可能不是我的菜…,3,0
2609731725,放下，方能渡己。葬礼前的分金子戏太催泪，仿佛看到自家老人将会做的事。细节动人，讲故事时多次提一件事或使用同一道具，易深化其意义。弱在突然出场的人物影响叙事连贯性，大量插叙也导致电视剧感明显。,4,1
2768580700,人物状态比故事本身好玩,4,0
2779787396,谢盈萱的演技真的让人很沉浸式体验，演什么就是什么。徐若瑄原来演技这么好，孙可芳真的很少女，三姐妹一起聊天的时候真的高光了岁月。外婆和外孙女的相处太戳了。平凡岁月的魅力娓娓道来。,4,0
3188369456,恨了一辈子，爱了一辈子，那些不甘最后都去了哪儿呢,4,0
2733411147,"很深刻，很复杂，很温馨也许我们最终的归宿都是和过去和解",5,0
2733103763,一个略带悲情的和解故事，却用着略带诙谐的手法诉说，全片看着很舒服。一下能集齐这几名实力女演员，好厉害,4,1
2757598939,最后阿姨在离婚协议书上写上自己的名字，让蔡小姐去参加追悼，难道不是自己与自己的和解吗？辜负也好被辜负也好，未完的人生不是还要开开心心走完吗。溜了一圈短评，到处都是“洗白渣男”的字眼，神烦。,4,0
2987019329,家庭片最终还是要走到和解这条路上来呀，就如同青春片的成长，一家人就是要和和睦睦开开心心的~( ﹡ˆoˆ﹡ ),5,0
2778284397,全程高代入感的“沉浸式”观影，多次哭成泪人，人这复杂的动物呀，有谁一生能被一句评断。年纪增长也开始明白一点点原谅别人是放过自己，尽管只是偶尔明白一点点，大多时候还是做不到。,4,1
2792291717,78/100。在中国家庭中，对亲人过高的期望和压力往往造成精神上的疏离。总而言之，无论是丈夫是女儿，是亲人是朋友，精神上的东西不可向他求，人生总要独自面对这孤味。另外，陈研霏同学灵气逼人。,3,0
2768885839,能把传统和文明这样好的融合在一起，只有在台湾,4,0
2741334651,刻意了点 差点自然,3,0
2731568189,很喜欢台湾这种生活调调。妈妈等了一辈子的答案最后终于释怀，姐妹间的专属亲密，都是无比动人的时刻。,4,0
2609757905,前半部分角色各自的故事线有点做作和不真实了，但是后段大家的人生融合在一起、凝聚成一个家的全部，电影开始变得动人了起来。每个演员都完成得不错，陈淑芳和谢盈萱好得很突出。看到有短评说电影“媚男”，我只看到女性的胸怀宽广和自强独立，承担起自己人生选择的后果，坚定走下去的每一位小小女性，都是伟大的女人。,3,0
2734281135,人生最终都是和自己和解的过程,4,1
2770685551,戏谑人生百味，笑出了一百道褶子，也可以用一记孤味抚平。价值观太圣母了，不过谢盈萱消化得真好。海街日记的内味出来一点了，但又拉太满显得空间不足，略欠余韵,4,0
2800947892,难说怨怼，终是放下。,4,2
2765103209,葬礼 宴席 四个女儿 阿这。。,3,0
2791336909,"你妈永远是你妈，你爸永远是你爸，只是妈永远没了老公。
掰扯不清的东西就不掰扯了，放下，各自好走。",3,0
2790559668,197,4,0
2758371050,劝人大度的是傻逼。放下我执，这一世轻松一些。老太太演得真好。,4,0
2755691402,小女儿胳膊肘往外拐的厉害啊，话说现在的年轻人真的连陈升都不知道了咩，你们可是台湾人啊。,5,0
2743623099,人生海海啊/台南的树和海，几个转场的镜头太美了/想起《饮食男女》《海街日记》《相爱相亲》《花椒之味》/中式家庭关系大概是每个东亚女性一生的困惑和求解主题吧,5,1
2737637041,这部片最可贵的地方在于，当所有人都在教你如何谋划幸福，力争完美结局时。这部片在教你学会如何放手，如何和心爱的无缘人告别。,4,0
2677549594,苦,4,0
2774461216,人生怎样都难，开开心心去生活啦,4,0
2733981798,Netflix。和《谁先爱上他》中用死亡虚化了剧情矛盾中最核心最应该受到谴责宋正远一样，此片也一样用开场就去世的手法弱化了观众对逃家多年的父亲的愤怒和反感，让观众的情绪和注意力更多投注到主角林秀英和女儿之间的矛盾本身。台湾电影很喜欢也很会拍家庭关系，三个女儿的相继出场立刻就想到李安的《饮食男女》，但我觉得本片在感情处理方面更细腻和真实。谢盈萱脱离了《谁先爱上他》里的中下阶层单亲母亲怨妇式角色之后终于感受到了她的女性魅力，演活了片中男女通吃、自由自在的舞者角色，身处齐聚片中的女神级演员堆里都毫不逊色，黄轩客串的前夫不肯离婚的剧情很有说服力。最让我沉默的台词是电影中高中生小澄问：“陈升是谁？“片中两次出租车KTV模式播放《孤味》略显刻意，不是很能感受到歌曲与电影的联系，也许是旅游局植入硬广。,4,0
2770643590,炸了一辈子虾饼不如给过一颗糖的人，剩下一堆女人《谁先爱上他》都不计较。观感极度不适，感觉气质大姐是报复性一路渣回来的。,2,2
2762284788,整部片子的情感处理真的好细腻，让人感动，又感慨，大家庭中的矛盾往往就是这样，每个人都有自己的不得已，如果多站在对方的角度考虑一下，所有的问题都会迎刃而解。,5,0
2748301775,这个刀子嘴豆腐心的女人，这个倔强又坚强的女人，这个满嘴说不在乎却又动了心的女人，这个曾经跟命运死磕到底却又在最后选择放手的女人……女人啊女人，不要被爱情冲昏头脑，不要被甜言蜜语迷了心窍，我只想你如你的梦想般随心所欲、御风而行。,5,0
2854751437,7.7前面还好，后面看着有点怪怪的。为什么一个死去的人会让5个人围着他转,4,0
2725695745,一场突如其来的葬礼，引出一个单亲家庭几十年的心结，母亲和三个女儿各自的困境都描绘得极佳，陈淑芳在片尾唱出了无尽的酸楚和感慨。但原谅和放下的过程还是太想当然和干瘪，太过于依赖表演。,3,1
3076771225,"*从语言到习俗都非常local的一部台湾电影，外在有点像花椒之味，内在有点像百日告别
*从陈爸爸死亡开始，将这个家庭的故事娓娓道来，偷盖私章、把女儿送养、卖虾卷、大姐患癌、大姐离婚……最终，阿妈藏在心里那么多年的怨恨都放下了，她最在意的其实不是他穷他没本事，甚至不是他跑路了，而是他跟另一个女人一起生活了十几年，并且是有感情地一起生活了
*整体节奏较慢，但不是瑕疵，这样的电影就要这样慢慢地铺开，另外细节真的呈现得很精妙
*阿妈跟大姐说的那句「我一辈子做牛做马，从来没听你说过一句谢谢」，然后我想起了我妈也说过类似的话",5,0
2754796298,原谅和施恩并不能带来爱，放下才是最大的宽容。苦海无涯。,5,0
2885515056,全部都对味了，回味悠长的佳片～,5,1
3215071406,以婚外情为主题的家庭题材非常多见，因此也更加考验导演的功力，不得不说，许承杰导演做得非常好。一场丧事，牵出一个小家庭几十年的恩怨纠葛，最为点睛的是结尾林奶奶签下了二十年前的那份离婚协议书让孙女给前夫烧过去，这也正是应了“苦海无涯，回头是岸”的顿悟，生活有时候就是那么操蛋，适时放手对双方都是一种解脱，其实剧本并不算多么有新意，甚至很多人可以在生活中找到类似的例子，艺术来源于生活，但高于生活，台湾导演对这种家庭题材的把控能力，真的值得大陆导演们好好学习一下,4,0
2763106527,越看越入味，这是一个家庭、一个女人，沉淀了几十年才有的味道。每个人之间的连结都是爱，都是陪伴。与自己的和解才是真正的释怀，了解了来龙去脉才能真正的明白生活的不易。当众多女性演员聚到一个镜头中的时候，那种共情，那种眼神，那种第六感都温柔的爆发了出来，就算争吵也是带着不忍。每一个演员都太好了，想拥抱每一个人。,4,1
2752992289,应该感到庆幸，有这样的影片会讨论一个严肃的话题，就是中国人的家庭的话题,5,0
2766562667,不提有多少导演的影子了，这个调调很好。我们总是想脱离一套，再来一套，不论是生活、理想还是制度，但总是忽略传统是用来继承的，脑子里总是先入为主去批判。可生活还是人与人之间啊，亲情，友情，爱情，杂糅成一段关系，一个家庭。我们耗费了那么多的时间和精力，它已经不是一个事儿了，它是一段生命。,4,0
2758287538,可以看作是台版的海街日记，结构模版相似，大家长的角色也更符合国情，不同于海街日记中浓厚的夏日风情，孤更多着墨于乡土以及家庭琐事之上，通过一件件小事勾勒出家庭的多重矛盾。幸好最后并没有太多激烈的冲突，而是缓缓释怀……,4,0
2827810346,细腻的女人戏，独特的歌曲传递,5,2
2609808426,"2020金馬意外收穫。
清風目屎珠淚滴，花開花謝攏屋味。

太會寫對話，自然精準。以一場喪禮創造一家女人們的生命轉機，謝盈萱的表演真是遊刃有餘。小品中有格局。",4,4
2864252227,时无英雄,3,1
2767343227,台湾拍这种家庭剧真的不一般，谢盈萱演技依然很顶。,4,0
2743937982,长辈的事，很多是我们在他们走后才第一次听说,3,0
2727334090,电影4星，徐若萱唱的主题歌加1星,5,0
2747375251,"可能最喜欢的一幕是作法时妈妈让三个女儿别跪，虽然还是跪了，于是感觉剧情也一路跪下去了。什么苦海无边回头是岸，在海里相互扯着一起沉没，上岸了天地广阔分道扬镳，最终只有自己困在缸中。
隐隐觉得影片是想塑造一个无罪的父亲形象，主动拿出离婚协议书放妻子自由，交代偷印章的真相始末，还有情感微弱得可怜的糖，这样妈妈的签字放下好像就可以顺理成章地作为一个巨大困境，得自我博弈三百回合呢，多了不起，终于放过自己、放过女儿、放过前夫。但回过头想，如果签了离婚协议书会怎么样，恨会消失吗，苦难会减少吗。
理解三女儿对父亲的好感，母亲压迫式的爱往往与恨共生，不过也侧面说明妈妈并未将对丈夫的恨强加给孩子。三女儿对父亲的好感更多来源于一种破碎的想象，或者说是对一块糖的物恋，是渴望同父亲一样逃离母亲却不得的自我折射。",3,0
2779138698,爱是如此复杂，也如此令人动容。,5,2
2862394516,。,3,0
3196096859,平安顺遂乃人生极乐，风雨飘摇亦不负光阴。,4,0
2839098448,在现实生活中，女人经常都要面对丈夫的背叛，这是一个残酷的事实。让女人原谅她们的丈夫是不公平的。但是宽恕却是在孤独的滋味中给予他们自己最好的礼物。,4,1
2732556347,"看到了中国传统家庭伦理剧的灵魂，是大陆再也见不到的独特韵味。
浪子不是多情，只是情不在你身上。
学会放手，也放过自己。
故事许多都发生在台南，现代化都市外的风土人情。
蔡女士的气质才拿捏得住浪子，陈太太的奉献型是抓不住男人的呀。",4,0
2741360192,陈升是谁？自由的风筝，在台南读懂中国。,4,0
2727430557,结尾比较有水准。,4,0
2744194223,哇,4,0
3165280699,细水长流很平缓很家庭，当你老了回看一个家的点点滴滴只能唱一首《孤味》,3,0
2788438073,too much,2,0
2780628980,剧本也是有点油腻繁复，所讲的东西在表达能力上又不能较好呈现，层次虚化感，相比下都是丧父重聚和解的<花椒之味>就比较流畅简单。,3,0
2749849895,台湾电影那种娓娓道来的感觉，主题曲比电影更让人感动。,4,1
3230318212,看完挺不是滋味的，浸入感极强，似乎能和林太太感同身受一般。片子中例如烧了离婚协议书等各种小细节设计极为巧妙。感情这东西，本就是百转千回，说不清道不明。,4,0
3159415902,红白事确实可以重系家庭关系,3,0
2790736363,里面的每个人都演的好好啊 故事的话其实也没诟病到一定程度 竟然鼻酸了两次(；д；) 好喜欢谢盈萱啊我的天,4,0
2789770270,年度最佳群戏,4,0
2772362909,话不说不明。,5,0
2827928206,属于那种后劲比较大的女人戏，展现出的内容以及整体的风格，有点《饮食男女》的意思。可奇怪的是不论原配妻子还是女儿们，都对这个不很称职的丈夫/父亲，格外的宽容与谅解。有一种千百年中华文化熏陶下，传统女性朴素家庭观的既视感。为那个收尾上的处理加一星。,4,0
3237770897,配色太喜欢了。,3,0
2869482171,属于看的时候平平淡淡，看到最后后劲很大的那种，就像那句歌词一样，清风拂面，泪珠滴落。还蛮喜欢这种讲台语，乡土气息和生活气息皆浓的家庭戏。,4,4
2759598086,细腻，温婉，家庭片真不愧是台湾电影的高光区。,5,0
2750811191,海街日记 亲情羁绊 娓娓道来 但有时在女儿的角色塑造上 有些戏又刻意多余 啰啰嗦嗦 一家人的线还是最能抓到我 互动和讨巧的一些台词设计都有效。喜欢母亲 最后放下和解 独自唱着歌可真是好，但导演为何要来回cut葬礼场景煽情，可惜了。赞空镜，学到日影。希望以后能更娴熟，把节奏更控制好，不要那么贪心。比起花椒之味 有时港片创作者们刻意追求的佳句金句真的没必要，反而佳句要传递的信息用生活化闲言碎语信手拈来不是更佳？此处cue：辣是用一种痛掩盖另一种痛,4,0
2745826273,剧本很不错,4,0
2742658422,这是到底想说啥啊,3,0
2727451314,其他几位表演水平和谢的差距有点大。有一个很好的主题，但情绪直到最后一刻才被充分调动。像类似棉花糖这种本应该起到的情绪调动作用被削弱了，如果能够把回忆段落再细致地抽丝剥茧一番会更好。,4,0
2739498959,兜兜转转讲了那么多，实际上是叫人该放手的事情就要放手。导演也要学会放手，匠气太浓，戏剧冲突和伏笔设置得太刻意肤浅，少了家庭片的自然味。,4,0
2739697612,？？？？难以理解人物动机和剧情设置，两星给演员们的演技,2,0
2742246624,一点也看不出来是导演处女作，很强的李安味，但是节奏又和熟悉的李安略微不同。(豆瓣是不是可以把徐若瑄的条目给加回来了,4,0
2732104583,“此情可待成追忆，只是当时已惘然”，台湾文艺片独有的丰富肌理和细腻的层次感，有一种特殊的迷人气质，几乎每一场戏都充满了力量，不论是视听层面还是情感共鸣，体验都非常出色,5,1
2783958202,不要到了岁数才放下。该放下就放下吧。,4,0
2786540909,真正的东亚电影，这种电影的味道是跟看日本片子的味道或者是小城之春的味道是一样的。真的特别像小城之春，小城之春可以看作是这片的前史，哈哈哈哈哈，当然是我意淫的。,5,1
2774609041,真的是海街日记＋花椒之味＋一点点饮食男女，但是都不如这三部。提了剧本奖没有提导演奖是有原因的。30分钟的短片拉到120分钟，就如原本紧致鲜香的虾卷水加多了就变得松散味淡了,3,2
2739441741,我可能是精神上的台湾人。,5,1
2738067125,7.5明明是一直缺席的父亲，只是给了女儿一点点爱，却好像就能换取最大程度的宽容。一个类似《海街日记》的故事，各有各困境，有几场女性群戏很好，灵堂battle很有趣，还有很多地方都处理得很轻盈，就像最终母亲的放下，也如清风拂面。,3,0
2762531307,真好，很细腻,5,0
2973053188,细水流长的那种感动 哭了好几次 近期最佳,5,0
2734778361,台影真能以小见大，一个葬礼治愈每个家庭成员的心结，最终放下纠结高歌一曲继续过生活。,4,0
2757646332,如果过去还值得眷恋 别太快冰释前嫌，谁甘心就这样 彼此无挂也无牵，我们要互相亏欠 要不然凭何怀缅。,3,0
2728047562,好想去台湾，坐上出租车，唱唱歌，品品孤味[doge] ,3,0
2803139262,感觉是海街日记TW版，但还是很好看，一度眼泪汪汪,5,1
2677770406,东亚家庭片爱好者觉得还不错～,4,0
2716697950,差点看睡着了,3,0
2779479049,台湾电影独有的细腻在描绘人性上可真是太好用了,4,0
2725564295,女主的演技真不愧是老戏骨,5,0
2752896621,我特别不能理解故事走向是这种所谓的大和解，一看导演是男的，哦，那没事了，男的就是这么想当然吼,3,0
2738520295,和誰先愛上他的類似，都是透過設置一個已過世的施害者，來讓各方受害者之間的感情戲碼更加複雜深沈，從而擺脫非黑即白的是非對錯，達到立體化敘事的目的。,4,3
2782739859,一往情深,4,0
2763229140,一辈子为别人的林秀英勤劳善良却孤苦一生，抛家弃子不负责任的男人却有两个女人为他死心塌地。人生就是如此荒谬无常。然而人性的复杂幽微之处并非简单粗暴地贴上渣男和小三的标签那么黑白分明。台湾导演对于家长里短的把握似乎要优于很多内地导演，那些细腻真挚、内敛温柔的情感，让人笑中含泪。,4,0
3160584405,就不要产生执念 大家都是个体 不高兴了就分开  || 渣男哪怕有一百个借口和妻子不合 但是十几年来逃避家庭对女儿们不闻不问 也是超出想象了吧.. 为什么所有的女人还都肯为他说话原谅他..再也不想看类似故事了是封建吗还是传统,3,0
3165300316,真好。娓娓道来，慢慢流淌 关于 爱关于恨 关于人生·,4,0
2840589601,"放下是一种救赎。
我们永远包裹在一种叫做“为你好”的爱中，挣不破，也逃不脱。
爱会化身最锋利的刀，通过言语来伤害最亲近的人。
本来只会打四星，最后灵堂一段哭成狗，还是加一星吧",5,0
2661395328,7‘,3,0
2865874545,有点像血观音，又有点像万箭穿心，三代女性，几个男人，好坏对错，风风雨雨，当事人最有话语权，当事人却什么都不说——孤味自知。,4,0
3223874455,一个女人坚毅、孤独、平凡的一生，和与自己的和解。,4,0
2758197277,整体其实太平淡无味，但胜在那种绵绵风情,4,0
2758389265,三星半，我为何没有感觉到故事核心多好？作为一部文艺生活向的电影，可以说镜头语言与其他相关都处理得不错，但其中内核实在让人无法喜欢。虽然说片中的丈夫是因为无法承受压力而逃离，但逃离就是逃离，再多借口也无法改变逃离现实也就是台南，留着妻子独自拉扯三个，又或者是四个未成年的女儿，以及与父母一家再无法修复的关系。片中的妻子强势又不近人情，似乎是牢牢把控着女儿们的一切，但是女儿们开头什么样结局还是什么样子，对于母亲理解的缺失和匮乏成长最后反而跟蔡阿姨一笑泯恩仇了...我虽然理解在这起悲剧之中即便是身为受害者的妻子也同样有错，但这样的和解与放下实在是，不能苟同。不过或许我们人生之中本身就有很多事情拖到最后也不过是算了与放下吧，如此说来缺位的丈夫最后获得了自己与妻子的离婚，终于心安地去世倒也是常规的现实罢了,3,1
2631195709,勉强两星。男权视角下的女性表达，拍到极致也就是这样了。,2,0
2731420618,清风拂面，泪珠滴落，花开花谢，充满芬香。略冗长，可以更短一些。,4,0
2758792001,谢盈萱游刃有余,3,0
2736021672,深沉，点到为止，容忍克制。台湾拍电影的手法与情感控制，真让人佩服。那种烟火味，孤独味，整个画面的色调，真跟闽南人潮汕人一直以来的传统很像，大老婆小老婆的现代呈现。我前天回乡，才知道我们家族拜的祖婆祠，是因为她是我八世祖公的小妾，以前进不了宗祠，后人才在后世给她重新设了一个祠堂。我觉得，时代终究是进步的，但传统的况味，也有值得品味的。,5,2
2888500707,三星半,4,0
2761143046,這首歌和這部電影都有很多層很豐富的意味 該放下要放下啊 ,5,0
2773228311,无论有没有伴侣，有没有家人，人这一辈子都是独自品味孤独的滋味。,5,0
2729682299,"人生的味道又酸又甜，无论花开花谢都充满芳香。男人的整体责任缺失，留下一个烂摊子给女人，把三个女儿拉扯大，你什么责任都不用承担，好自快活！连死都给女人找麻烦。真的吗？情情爱爱，放下与不舍，OST赞，徐若瑄，别人的，闽南话好温柔。今仔日 你牵阮的手，你疼阮的心 我拢知影，阮不是别人的 免烦恼伤心话，我永远是你的 是你的宝贝，明仔载 换我牵你的手，我疼你的心 乎你知影，阮不是别人的 免感觉会歹势，我永远是你的 是你的心肝宝贝。孤味：做事就要专心一致，要用心，
这样所有事情才会顺着来",4,0
2764191731,海街日记》孤味〉花椒之味。很台湾。,3,0
2765477841,不太好看，不如海街日记花椒之味之流，缺少轻喜的地方，我也没有感动的地方,4,0
3168239370,生前事已矣，身后事皆抛。,4,0
2778620581,太好的电影了。层次丰富  抽丝剥茧   每个人的情感都动机合理  最终的和解与放手也是高级的。有余味，才是好电影。佛道同台、两房太太的首次见面、最终签署的离婚协议，都设计得很好。,5,1
2765260552,最开始很赞，以为又可以看到像《一一》那么优秀的故事。结果阿公细节上处理崩了，后面怎么找补也找补不回来了，导致很多情节毫无必要甚至矫情做作。而且阿公的人设最后终究还是通过女主的家庭和“压迫感”以一种老套又留痕迹的方式来找补，实在让人觉得不适,3,0
2725964599,很满足。,5,0
3213790739,"许承杰版《饮食男女》淡淡的忧伤",5,0
2611067171,好喜欢这里面谢盈萱的气质,4,0
2729076581,开篇在TAXI上K歌的桥段多余应该被删掉，但总体上说剧本很不错，老太太样的最好。台湾金马，当之无愧。,4,0
3208528216,热评再次体现《我不是药神》值得冲奥,5,0
2758369892,比李焕英里的母女情真实太多了。这才是母女关系里的那种爱、伤害和原谅。选角也很好，居然三姐妹有点像……整个家庭线还是成立的，只是美林有点白莲花了。,4,1
2766733940,孤味虽苦但也可能是药的味道，那些在后来绑住了你的牢笼，可能在当时正是你风云飘摇下的避难所，但是急症终会减弱或转为慢性，而你必须自己决定在怎样的时刻、以怎样的方式，独自承受停药后的戒断反应。观片过程中的感受还可以，虽然没体验到多大张力，但整体比较流畅，也有一些不错的设定和细节，比如大姐二姐人格性格上的设计和投影呈现，但是剧作整体的问题比较明显，特别是母亲线的塑造和实现确实太似是而非，而且最后的和解处理也落回俗套，缺少真正敏锐和动人的家庭叙述。与是枝裕和或[饮食男女]远远不在一个水准坐标之内，但在年度、华语、家庭等关键词的限定下，还算可以一看，三星半。,4,0
2915955879,首先吃饱了才能拍出好的文艺作品，对比某些吃饱了撑的把小品硬塞进电影里还要提着刀问你感不感动的贺岁片，这部片子太有诚意了。,4,0
2587776655,3.5,3,0
3162065133,这也太舒服了，好像是台湾版的是枝裕和，好想再去台南呀！,5,0
2770150997,整部电影拍的都可以，挺细腻的，特别喜欢老婆婆的那个部分。但是无法理解为什么几个女儿对爸爸如此的偏爱，无视妈妈的一切辛苦付出和遭受的一切，爸爸真的很自私。,3,0
2733331148,最后结尾大加分啊！她放下了，她如愿了，计程车上的K歌和灵堂上的眼泪交相辉映，没有悲怀只有释然。虽然作为第一部长片，导演在人物刻画、节奏把控、力度深入等方面还有很多提升空间，但湾湾的那种情怀还是有的，这种情怀可以弥补掉很多技术手法上的不足。陈淑芳不愧是golden马影后，那种情绪拿捏的真到位。希望这辈子有机会可以去一次台南。,4,0
2733310265,娘道,2,0
3023121461,光看陈淑芳和谢盈萱，就非常可看，但谢盈萱确实还比不上陈淑芳的好，还能看出一种故作冷清的姿态，总让我联想到周迅。剧本其实差火候，虽然自然贴实，但很拼凑，没有那种像是枝裕和一样一气呵成的自然。家庭片真的很难拍到如水流转，但有情，就动人。,4,0
2732709727,台版《花椒之味》，还好几位女主都是一个地域的表演体系，相互对手戏更贴合，前半段各个讨人厌的性格塑造，到后半段都给了有理有据的成因和和解过程。片中浓浓的人情味，是南台湾才有的味道，内容很聚焦，剧情也很流畅，谢盈萱明明比Vivian小四岁却要演她姐姐，但却完成了全片最有张力的一个角色。,4,1
2678741323,放过自己 | 林小姐，演的真好。英文片名 little big woman 赞！| 7 (豆瓣到底什么时候可以十分制打分...),3,0
2634644593,圍繞著「虧欠」來說的家裡，甚至人生細碎。,4,0
